emp_no,emp_title_id,birth_date,first_name,last_name,sex,hire_date
12204,s0001,4/8/1958,Menkae,Mattern,F,1/5/1986
254388,e0004,6/3/1964,Leaf,Beausoleil,M,1/5/1986
241689,e0003,12/27/1953,Tristan,Borovoy,M,1/5/1986
459597,s0002,6/17/1964,Mohan,McDermid,M,1/5/1986
477671,e0003,4/8/1954,Mikhail,Segond,M,1/5/1986
412687,s0001,6/6/1964,Mingzeng,Smeets,M,1/5/1986
109885,s0002,4/16/1955,Mooi,Sessa,F,1/5/1986
104788,e0003,9/2/1956,Mabo,Serov,M,1/5/1986
291651,e0002,6/20/1954,Ortrun,Baaleh,F,1/5/1986
209312,s0002,10/14/1954,Junichi,Colorni,M,1/5/1986
98973,e0003,7/11/1955,Aemilian,Quittner,F,1/5/1986
86946,e0002,2/3/1956,Toshimi,Weedman,M,1/5/1986
101269,s0001,7/3/1960,Subir,Suessmith,F,1/5/1986
75533,s0002,8/11/1954,Tomoyuki,Coorg,M,1/5/1986
12779,e0003,5/10/1963,Miomir,Birrer,M,1/5/1986
96410,e0002,11/18/1963,Shuho,Brobst,F,1/5/1986
268862,s0001,5/4/1953,Jianhui,Rassart,F,1/5/1986
83627,e0003,3/10/1964,Subhada,Lung,M,1/5/1986
409583,e0003,3/28/1962,Rosella,Markovitch,M,1/5/1986
107862,s0001,3/23/1960,Siamak,Speckmann,M,1/5/1986
100725,s0001,8/3/1953,Zvonko,Maliniak,M,1/5/1986
463896,s0001,5/31/1962,Masanao,Thummel,F,1/5/1986
78020,s0001,2/11/1961,Moie,Lorie,M,1/5/1986
37217,s0001,9/12/1952,Nathalie,Luit,M,1/5/1986
226347,e0003,9/16/1957,Yucel,Rosch,M,1/5/1986
283009,s0002,9/11/1954,Mitchel,Erde,F,1/5/1986
486964,e0004,6/28/1957,Chiradeep,Barinka,F,1/5/1986
469998,e0003,12/16/1958,Christoper,Viele,M,1/5/1986
282084,s0002,8/18/1952,Gil,Chinen,M,1/5/1986
455435,e0001,5/17/1954,Berthier,Pelz,M,1/5/1986
449516,e0003,12/23/1956,Ziyad,Birge,M,1/5/1986
37132,e0002,9/29/1958,Satoru,Merkl,F,1/5/1986
105775,s0002,9/6/1952,Abdelaziz,Fontan,F,1/5/1986
457799,s0002,11/6/1953,Shakhar,Veccia,F,1/5/1986
231776,e0003,6/28/1963,Lech,Solares,M,1/5/1986
444500,e0003,5/9/1963,Remzi,Fendler,M,1/5/1986
83643,e0002,7/12/1953,Jinxi,Tsukune,M,1/5/1986
435245,e0003,11/16/1956,Christoph,Coullard,M,1/5/1986
284579,s0001,5/10/1952,Paddy,Kambil,M,1/5/1986
414466,e0004,12/24/1953,Sastry,Chinal,M,1/5/1986
261635,e0003,9/17/1952,Amalendu,Ruther,M,1/5/1986
207569,s0001,12/30/1958,Vitali,Kadhim,M,1/5/1986
72761,s0001,1/19/1954,Arto,Schlegelmilch,F,1/5/1986
466887,s0001,2/7/1963,Barry,Langford,F,1/5/1986
485966,e0003,8/23/1956,Mingsen,Schaad,F,1/5/1986
437310,s0001,6/23/1961,Shuichi,Skafidas,M,1/5/1986
471910,s0001,10/17/1956,Jeong,Massonet,F,1/5/1986
63128,s0001,5/24/1952,Zhensheng,Gulak,F,1/5/1986
491288,e0004,4/6/1956,Yakkov,Panwar,M,1/5/1986
10585,e0003,11/10/1963,Sajjad,Willoner,F,1/5/1986
491658,e0003,10/17/1956,Shushma,Masamoto,M,1/5/1986
14551,s0002,1/18/1965,Richard,Sinitsyn,M,1/5/1986
71312,s0001,1/28/1962,Toshimitsu,Arlazarov,M,1/5/1986
248985,s0001,4/7/1959,Arto,Demke,F,1/5/1986
444650,e0003,6/4/1952,Cristinel,Ghelli,M,1/5/1986
221898,e0003,4/7/1962,Tesuya,Peek,F,1/5/1986
232141,s0002,6/16/1956,Tesuya,Lenart,M,1/5/1986
252573,s0001,2/12/1955,Rafael,Guardalben,M,1/5/1986
435465,s0001,7/28/1952,Gio,Boguraev,F,1/5/1986
422860,s0001,7/27/1964,Divier,Quaggetto,F,1/5/1986
92879,e0003,10/26/1954,Mana,Hellwagner,M,1/5/1986
235438,s0001,5/25/1963,Armond,Badr,F,1/5/1986
462051,s0002,7/18/1953,Jayesh,Stemann,F,1/5/1986
475681,e0003,4/11/1952,Dinkar,Kinley,M,1/5/1986
95368,e0004,8/2/1952,Arco,Sichman,M,1/5/1986
228955,s0002,12/16/1963,Jianhui,Cincotta,F,1/5/1986
15928,e0003,3/19/1958,Bangqing,Feinberg,F,1/5/1986
54789,e0003,2/26/1952,Munehiro,Boyle,F,1/5/1986
460249,s0001,1/29/1956,Munir,Wynblatt,F,1/5/1986
62872,e0003,11/2/1956,Kitty,Zwicker,M,1/5/1986
23710,e0003,1/8/1962,Hugh,Falco,M,1/5/1986
416135,s0001,12/6/1962,Sailaja,Luon,F,1/5/1986
109385,s0001,5/21/1957,Valery,Bernini,F,1/5/1986
66756,s0001,11/18/1957,Xiaoqiu,Nyrup,M,1/5/1986
273638,e0002,7/30/1952,Chikara,Farrar,M,1/6/1986
292230,e0003,9/3/1963,Fay,Bade,M,1/6/1986
288340,s0001,9/22/1954,Moheb,Rosin,F,1/6/1986
207854,s0002,2/2/1953,Kazuhito,Assaf,F,1/6/1986
448264,e0003,12/8/1962,Takanari,Bugrara,M,1/6/1986
251924,e0003,3/28/1963,Tristan,Rattan,F,1/6/1986
420824,s0001,3/28/1960,Hausi,Schiettecatte,M,1/6/1986
424765,e0003,8/8/1952,Lillian,Azevdeo,M,1/6/1986
492899,e0004,2/27/1957,Tua,Sevcikova,F,1/6/1986
79702,e0003,5/25/1959,Arie,Mattern,M,1/6/1986
298116,s0001,2/11/1954,Gaetan,Zhang,M,1/6/1986
278224,e0003,10/9/1961,Tsuneo,Coombs,M,1/6/1986
237579,s0001,12/9/1964,Surveyors,Simmen,M,1/6/1986
254956,e0002,4/12/1961,Kitty,Huttel,F,1/6/1986
57897,e0002,11/21/1955,Kwok,Kranzdorf,F,1/6/1986
98661,s0001,2/7/1964,Nahid,Bernardeschi,M,1/6/1986
25077,e0003,7/14/1960,Kenroku,Preusig,M,1/6/1986
63409,e0003,2/15/1963,Fuqing,Pelz,F,1/6/1986
204677,e0003,11/22/1964,Tetsushi,Muhling,M,1/6/1986
44379,s0001,10/8/1960,Xinglin,Perelgut,M,1/6/1986
17696,e0003,8/11/1952,Feiyu,Kusalik,F,1/6/1986
50799,e0003,6/26/1962,Maja,Schmiedel,F,1/6/1986
485367,e0003,11/8/1953,Carrsten,Comellas,F,1/6/1986
26935,e0003,3/21/1952,Moti,Przulj,F,1/6/1986
16281,s0001,5/26/1957,Lenore,Gustavson,F,1/6/1986
484491,e0003,11/27/1952,Atreye,Maierhofer,F,1/6/1986
54198,e0003,1/1/1965,Shaowen,Segond,M,1/6/1986
56425,s0001,3/4/1956,Shih,Erde,M,1/6/1986
413786,s0002,11/27/1963,Uinam,Gulak,F,1/6/1986
264713,s0001,5/13/1958,Hatem,Birge,M,1/6/1986
98230,e0003,12/18/1964,Renee,Castellani,M,1/6/1986
234650,s0001,4/28/1960,Mototsugu,Erie,M,1/6/1986
421159,e0003,1/17/1963,Hilary,Madeira,F,1/6/1986
274315,e0002,1/26/1960,Tiina,Ventosa,M,1/6/1986
52770,s0001,1/31/1965,Shugo,Yurek,M,1/6/1986
51455,e0003,10/18/1953,Jinpo,Schnabel,F,1/6/1986
465391,e0003,12/15/1954,Dipankar,Foote,M,1/6/1986
29293,e0002,7/15/1956,Mario,Gajiwala,F,1/6/1986
218198,e0003,8/6/1959,Yinghua,Ibel,F,1/6/1986
295796,s0001,3/26/1954,Ewing,Trachtenberg,F,1/6/1986
484231,e0003,5/15/1962,Lunjin,Peck,M,1/6/1986
76534,s0001,1/26/1956,Pantung,Lieberherr,M,1/6/1986
403595,e0001,10/18/1953,Maris,Thimonier,F,1/6/1986
59200,e0002,3/15/1960,Kinh,Rehfuss,F,1/6/1986
296719,e0003,4/18/1963,Indrajit,Vecchio,M,1/6/1986
66229,s0001,3/4/1954,Dannz,Mayerwieser,F,1/6/1986
441927,e0003,8/5/1954,Diederik,Oxman,F,1/6/1986
61315,s0001,7/3/1955,Kwun,Kalloufi,F,1/6/1986
52212,e0003,12/20/1964,Uno,Piancastelli,F,1/6/1986
439975,s0001,1/2/1962,Harngdar,Emiris,M,1/6/1986
49472,s0001,6/20/1962,Dipankar,Hitomi,M,1/6/1986
50446,e0003,4/25/1953,Eberhardt,Denti,F,1/6/1986
421872,e0002,1/2/1962,Phule,Azulay,M,1/6/1986
14265,e0003,2/21/1963,Jaber,Roison,F,1/6/1986
33565,e0003,9/24/1957,Aloys,Heyers,M,1/6/1986
10757,e0002,1/11/1961,Florina,Simkin,M,1/6/1986
267633,e0003,8/3/1959,Adamantios,Etalle,F,1/6/1986
460273,s0001,4/7/1957,Kenroku,Impagliazzo,M,1/6/1986
265746,e0003,5/14/1963,Koichi,Noriega,F,1/6/1986
458028,s0002,12/4/1964,Divier,Rabejac,F,1/6/1986
422513,e0004,7/26/1960,Morrie,Vernadat,F,1/6/1986
35740,s0001,1/31/1960,Mohan,Hitomi,F,1/6/1986
426468,s0001,2/18/1958,Kensyu,Kornyak,F,1/6/1986
93086,e0002,10/9/1954,Arco,Lubachevsky,M,1/6/1986
58804,e0004,8/23/1962,Leif,Wrigley,F,1/6/1986
38260,e0002,1/8/1956,Torsten,Vieri,F,1/6/1986
61654,s0001,5/23/1954,Maris,Clouatre,M,1/6/1986
205960,s0001,3/7/1956,Mohit,Benveniste,F,1/6/1986
260302,e0003,5/19/1953,Munir,Velasco,F,1/6/1986
250801,e0003,8/2/1955,Remco,Carrere,M,1/6/1986
422688,s0001,3/1/1957,Margareta,Schnelling,F,1/6/1986
231967,s0001,10/5/1962,Tesuro,Kandlur,F,1/6/1986
492245,s0001,1/6/1964,Nidapan,Savasere,M,1/6/1986
244388,s0001,1/30/1954,Tonny,Perin,F,1/6/1986
82918,e0002,7/28/1964,Charlene,Uludag,M,1/6/1986
474040,e0003,4/7/1958,Ramachenga,Armand,F,1/6/1986
445380,s0001,10/5/1956,Morrie,Smeets,M,1/6/1986
255107,s0001,12/10/1963,Tomokazu,Furudate,M,1/6/1986
446030,e0003,1/1/1954,Mahmut,Peris,F,1/6/1986
241744,s0001,7/29/1964,Sadun,Luby,M,1/6/1986
286709,e0001,1/21/1959,Abdelaziz,Kowalchuk,M,1/6/1986
265754,s0001,8/26/1960,Arunachalam,Schiettecatte,M,1/6/1986
454775,e0003,11/13/1958,Feipei,Rikino,F,1/6/1986
269049,e0003,7/31/1954,Felicidad,Furudate,M,1/6/1986
250216,s0001,7/1/1953,Navid,Schueller,F,1/6/1986
485340,e0002,11/3/1962,Mansur,Bael,M,1/6/1986
288341,e0003,10/28/1952,Aris,Koshiba,F,1/6/1986
88524,e0003,12/13/1955,Zorica,Einsfeld,M,1/6/1986
69329,e0003,12/17/1955,Zhensheng,Loncour,M,1/6/1986
39725,s0002,12/28/1959,Filipp,Morton,F,1/6/1986
296304,s0001,11/20/1962,Stevo,Larfeldt,F,1/6/1986
35345,s0001,1/19/1958,Divier,Tiemann,M,1/6/1986
226205,e0003,2/20/1964,Sedat,Rosay,M,1/6/1986
77665,e0002,3/30/1953,Paddy,Fargier,F,1/6/1986
200842,s0001,6/11/1954,Nishit,Manders,F,1/6/1986
408452,e0002,6/17/1953,Toshimori,Valette,F,1/6/1986
59560,s0002,9/21/1953,Shuho,Roisin,F,1/6/1986
273960,e0003,2/24/1962,Feipei,Bazzichi,M,1/6/1986
407039,s0001,8/17/1954,Juichirou,Chachaty,M,1/6/1986
488363,e0003,1/24/1964,Lucian,Mersereau,F,1/6/1986
473471,s0001,3/3/1953,Stabislas,Basawa,M,1/6/1986
218874,e0002,12/5/1963,Jordanka,Cappello,F,1/6/1986
442853,s0001,4/8/1963,Chenye,Lalonde,M,1/6/1986
474485,e0003,6/18/1963,Francoise,Gente,M,1/6/1986
31159,s0001,2/8/1963,Berto,Brandsma,M,1/6/1986
464428,e0002,6/30/1952,Evgueni,Hutton,M,1/6/1986
93634,s0001,6/9/1954,Dietrich,Chelton,M,1/6/1986
405832,e0003,12/4/1955,Dante,Bellone,F,1/6/1986
420799,e0004,3/22/1963,Bernt,Menyhert,M,1/6/1986
219814,s0001,5/17/1960,Takahiro,Prenel,M,1/7/1986
210135,e0003,7/5/1954,Karsten,Poulakidas,M,1/7/1986
250915,s0001,9/26/1957,Avishai,Levergood,M,1/7/1986
490630,s0001,4/16/1952,Sadok,Lenart,M,1/7/1986
479270,e0003,11/25/1963,Lobel,Comte,M,1/7/1986
71100,e0002,3/15/1952,Taisook,Karnin,M,1/7/1986
44922,e0003,7/18/1962,Kellyn,Levasseur,M,1/7/1986
465779,s0001,11/18/1959,Masato,Gopalakrishnan,M,1/7/1986
286419,s0002,2/23/1958,Martine,Gips,F,1/7/1986
49973,s0001,10/28/1963,Stabislas,Billawala,M,1/7/1986
405935,s0001,4/16/1962,Saddek,Thimonier,M,1/7/1986
422729,e0002,2/14/1959,Roded,Hagimont,M,1/7/1986
236803,e0003,10/5/1962,Chirstian,Ranft,M,1/7/1986
98429,e0003,5/5/1957,Heping,Olivero,M,1/7/1986
79642,s0001,9/9/1964,Denis,Roohalamini,M,1/7/1986
428552,s0001,5/8/1955,Shigeaki,Berendt,M,1/7/1986
221075,s0001,5/25/1954,Sajjad,Makrucki,M,1/7/1986
44351,s0001,3/16/1956,Lunjin,Siepmann,M,1/7/1986
264988,e0003,12/30/1963,Hauke,Denos,M,1/7/1986
74812,e0003,10/27/1959,Weiru,Picel,F,1/7/1986
459439,e0003,6/26/1961,Kazuhide,Tasistro,F,1/7/1986
463403,s0001,11/14/1961,Kwok,Auyong,M,1/7/1986
69166,s0001,5/26/1954,Bernd,Chiodo,F,1/7/1986
215569,e0003,4/4/1959,Douadi,Setia,F,1/7/1986
212856,e0003,6/16/1953,Kayoko,Bach,M,1/7/1986
18577,e0003,3/28/1964,Ger,Oberman,M,1/7/1986
69088,e0003,1/22/1957,Roddy,Munch,M,1/7/1986
273903,s0001,9/12/1963,Eishiro,Erde,F,1/7/1986
285730,s0001,3/31/1956,Shounak,Danlos,M,1/7/1986
456180,s0001,2/24/1952,Kazuhira,Lieberherr,F,1/7/1986
11591,s0001,10/3/1961,Kiyomitsu,Lindqvist,M,1/7/1986
463189,e0003,7/11/1964,Shaleah,Lorie,F,1/7/1986
440931,s0001,12/29/1953,Yinghua,Dratva,F,1/7/1986
443523,s0001,8/28/1961,Prasadram,Fandrianto,M,1/7/1986
108133,e0003,5/25/1962,Masami,Stentiford,M,1/7/1986
475418,e0003,10/31/1962,Aemilian,Reistad,F,1/7/1986
406966,s0001,12/14/1957,Zissis,Zeilberger,M,1/7/1986
496729,e0003,10/9/1954,Zhonghua,Sigstam,M,1/7/1986
84598,e0003,1/11/1963,Panayotis,Merli,M,1/7/1986
15800,e0003,1/28/1960,Kazunori,Strandh,M,1/7/1986
452197,e0003,3/6/1961,Yishai,Shinomoto,M,1/7/1986
406505,e0003,9/11/1958,Angus,Speel,M,1/7/1986
252968,s0001,1/7/1964,Radhakrishnan,Rosti,M,1/7/1986
254206,s0001,9/12/1953,Tamiya,Asmuth,M,1/7/1986
77616,s0002,11/18/1962,Freyja,Pappas,M,1/7/1986
258310,s0001,1/4/1956,Naftaly,Kolvik,M,1/7/1986
106467,s0001,12/21/1958,Stamatina,Barriga,M,1/7/1986
269372,e0003,8/29/1964,Collette,Bahk,F,1/7/1986
229734,s0001,12/31/1963,Zhigen,Tagansky,M,1/7/1986
89097,s0001,5/25/1963,Indrajit,Polajnar,F,1/7/1986
485661,s0002,8/13/1962,Elvia,Winter,F,1/7/1986
109545,e0003,12/8/1957,Sanjit,Lorho,F,1/7/1986
58737,e0003,12/21/1959,Toshimori,Herber,F,1/7/1986
214114,e0002,10/26/1961,Christfried,Herber,M,1/7/1986
70111,e0002,9/8/1957,Tadahiko,Sluis,M,1/7/1986
97466,s0001,7/31/1954,Valdiodio,Marwedel,M,1/7/1986
43567,e0002,2/5/1957,Shen,Srimani,F,1/7/1986
484814,e0003,12/23/1959,Tsz,Peir,F,1/7/1986
255327,e0003,5/14/1961,Xiaoqiu,Ramalingam,M,1/7/1986
293501,e0003,7/30/1955,Achilleas,Litecky,M,1/7/1986
287756,e0001,11/12/1963,Douadi,Ernst,M,1/7/1986
35892,s0001,12/8/1952,Ghassan,Olivero,F,1/7/1986
463516,e0003,11/26/1958,Yonghoan,Anily,F,1/7/1986
281370,s0001,2/11/1964,Mads,Picco,M,1/7/1986
212584,s0002,9/16/1961,Chiradeep,Penn,M,1/7/1986
463900,e0003,7/15/1958,Lubomir,Pesch,F,1/7/1986
265000,e0003,11/9/1959,Moti,Crelier,M,1/7/1986
484077,e0003,3/3/1962,Aran,Lyonns,M,1/7/1986
471928,e0003,10/28/1962,Khaled,Vendrig,F,1/7/1986
56996,e0003,10/27/1961,Cullen,Parhami,F,1/7/1986
277593,e0003,2/12/1956,Taiji,Naumovich,F,1/7/1986
470084,e0004,8/19/1953,Tsvetan,Krychniak,M,1/7/1986
229340,e0003,5/20/1953,Gor,Gadepally,M,1/7/1986
420049,s0002,10/18/1962,Anoosh,Eiron,M,1/7/1986
219411,s0001,11/12/1954,Randi,Jiang,F,1/7/1986
278057,s0001,3/31/1962,Tzvetan,Piazza,F,1/7/1986
411152,s0001,11/8/1955,Teruyuki,Schahn,F,1/7/1986
478030,s0001,2/12/1963,Ymte,Malabarba,F,1/7/1986
433703,e0003,11/19/1956,Guenter,Halloran,F,1/7/1986
408095,e0002,2/23/1957,Narain,Escriba,M,1/7/1986
476608,e0003,6/11/1957,Qiwen,Fritzsche,F,1/7/1986
442649,s0001,3/30/1954,Utz,Vendrig,F,1/7/1986
235631,s0001,5/27/1955,Yechezkel,Khamsi,M,1/7/1986
449752,s0001,4/14/1963,Srinidhi,Strandh,F,1/7/1986
200532,s0002,3/31/1959,Niranjan,Crabtree,M,1/7/1986
433840,e0003,5/27/1962,Shaw,Giarratana,M,1/7/1986
485970,s0001,1/8/1957,Abdelghani,Kolvik,F,1/7/1986
475609,s0001,10/31/1959,Goncalo,Birjandi,F,1/7/1986
432624,e0003,2/17/1957,Jinya,Standera,M,1/7/1986
486946,s0001,1/31/1955,Idoia,Chleq,M,1/7/1986
278730,e0003,5/4/1956,Cristinel,Schaap,M,1/7/1986
92913,s0001,11/26/1958,Gil,Soicher,F,1/7/1986
236130,e0003,1/10/1953,Aram,Trumbly,M,1/7/1986
277437,e0003,12/22/1961,Billie,Peyn,F,1/7/1986
418838,s0001,8/21/1962,Barun,Hitomi,M,1/7/1986
26045,e0004,1/20/1959,Mamdouh,Butner,F,1/7/1986
24588,s0001,6/1/1953,Huiqun,Kranzdorf,F,1/7/1986
70778,s0001,11/21/1959,Mary,Marchesini,M,1/7/1986
93344,s0001,9/29/1952,Bernardo,Escriba,F,1/7/1986
22374,s0002,4/8/1952,Soenke,Klassen,F,1/7/1986
467112,s0001,5/19/1954,Tsvetan,Eppinger,F,1/8/1986
273536,e0003,11/26/1964,Mohd,Lovengreen,M,1/8/1986
481751,e0003,5/27/1959,Boriana,Marchegay,M,1/8/1986
61371,s0001,10/28/1954,Akeno,Yetto,F,1/8/1986
87147,s0001,6/14/1958,Tsutomu,Kampfer,F,1/8/1986
20501,e0003,5/14/1956,Shem,Range,F,1/8/1986
292828,e0003,1/10/1965,Ziya,Tokunaga,F,1/8/1986
430154,e0002,9/30/1956,Jackson,Angiulli,F,1/8/1986
54783,e0003,11/5/1954,Abdelghani,Nannarelli,M,1/8/1986
223913,e0003,8/4/1964,Vincent,Masand,M,1/8/1986
215523,s0001,8/2/1953,Feixiong,Emmerich,M,1/8/1986
48897,s0002,3/15/1959,Zengping,Dulli,F,1/8/1986
242124,s0001,10/10/1963,Kyoichi,Rebaine,M,1/8/1986
232351,e0003,2/6/1956,Tetsushi,Uehara,M,1/8/1986
297228,s0001,12/25/1964,Hideyuki,Suermann,M,1/8/1986
446525,s0001,4/17/1960,Xiaocheng,Klyachko,F,1/8/1986
413671,s0001,2/4/1952,Aral,Moehrke,F,1/8/1986
278599,e0001,4/15/1961,Debaprosad,Demeyer,M,1/8/1986
479180,s0001,2/2/1956,Adib,Merlo,F,1/8/1986
494300,s0001,2/6/1952,Zeljko,Oberman,F,1/8/1986
495415,s0001,4/22/1952,Tadanori,Lammel,M,1/8/1986
266809,e0002,4/23/1964,Thodoros,Bage,M,1/8/1986
450843,s0002,10/18/1962,Khalid,Schiper,M,1/8/1986
437083,s0002,9/23/1963,Mara,Lukaszewicz,M,1/8/1986
107054,s0002,7/16/1961,Adel,Tischendorf,M,1/8/1986
430900,e0003,6/24/1964,Arunas,Hertweck,F,1/8/1986
267647,e0002,5/5/1962,Aleksandar,Melter,F,1/8/1986
434989,e0003,3/24/1957,Trygve,Malabarba,M,1/8/1986
261109,e0002,9/17/1955,Bogdan,Quadeer,M,1/8/1986
16865,s0001,6/12/1964,Gou,Rosin,M,1/8/1986
467861,e0003,11/17/1953,Nitsan,Gomatam,F,1/8/1986
499911,e0004,8/24/1963,Satosi,Tagansky,F,1/8/1986
247065,e0004,4/9/1952,Shakhar,Zedlitz,M,1/8/1986
78074,s0001,3/30/1954,Masaki,Geffroy,M,1/8/1986
222873,s0001,8/24/1956,Uinam,Falby,M,1/8/1986
275827,e0003,4/17/1961,Kaijung,Simmen,M,1/8/1986
438415,s0001,5/22/1956,Fai,Iwayama,F,1/8/1986
428005,s0001,11/3/1953,Torsten,Byoun,F,1/8/1986
466304,s0002,10/10/1959,Dipankar,Breugel,F,1/8/1986
205286,e0003,5/14/1963,Mizuhito,Rodham,M,1/8/1986
78094,s0001,11/21/1961,Zdislav,Frolund,F,1/8/1986
423705,e0003,7/25/1954,Christ,Kaelbling,F,1/8/1986
38402,e0002,8/26/1959,Yuqun,Boguraev,M,1/8/1986
63008,s0001,9/4/1961,Anoosh,Stasinski,F,1/8/1986
15006,s0001,1/29/1963,Miquel,Cools,F,1/8/1986
281151,e0003,12/30/1964,Kristen,Ermel,F,1/8/1986
222325,e0003,7/9/1961,Turgut,Paludetto,M,1/8/1986
20345,s0001,9/10/1959,Junsik,Selenyi,M,1/8/1986
466828,e0003,7/10/1962,Candido,Lundstrom,M,1/8/1986
432911,e0002,3/22/1956,Djenana,Soloway,M,1/8/1986
31444,s0001,6/8/1953,Aris,Hinsberger,M,1/8/1986
459313,s0002,3/18/1963,Rimon,Crooks,M,1/8/1986
417366,s0002,11/5/1958,Kristine,Unni,M,1/8/1986
475431,e0002,9/9/1964,Serap,Gill,M,1/8/1986
291011,e0003,10/6/1955,Aron,Huxford,F,1/8/1986
421671,s0001,12/16/1961,Genta,Benner,M,1/8/1986
422028,e0002,6/5/1958,Mamdouh,Ghandeharizadeh,M,1/8/1986
57430,s0001,7/12/1964,Along,Borstler,M,1/8/1986
26821,e0003,5/14/1960,Adly,Gecsei,F,1/8/1986
24611,e0003,11/25/1963,Shigehiro,Rodier,F,1/8/1986
22209,e0002,5/22/1959,Abdulla,Munck,M,1/8/1986
209594,s0001,5/6/1956,Geoffry,Feinberg,M,1/8/1986
251004,e0003,7/28/1953,Kwangjo,Nastansky,F,1/8/1986
444677,e0001,8/19/1960,Miyeon,Matzat,M,1/8/1986
218253,e0003,12/24/1960,Mountaz,Parfitt,M,1/8/1986
279899,s0001,4/6/1958,Maia,Falster,F,1/8/1986
279336,e0004,8/27/1952,Moss,Bonifati,F,1/8/1986
231016,e0003,3/17/1954,Hitofumi,Valette,M,1/8/1986
208508,s0002,1/3/1962,Olivera,Bolsens,M,1/8/1986
288775,e0003,9/11/1959,Froduald,Rosch,M,1/8/1986
277834,e0003,6/25/1963,Izaskun,Alpay,F,1/8/1986
39043,e0002,2/6/1952,Kersti,Ferretti,M,1/8/1986
442786,s0002,1/22/1953,Jianhao,Lagarias,M,1/8/1986
10693,s0001,12/14/1953,Berhard,Daescu,F,1/8/1986
206581,e0004,8/9/1962,Mariangiola,Ratzlaff,M,1/8/1986
247436,e0002,6/30/1964,Yurij,Engberts,M,1/8/1986
261515,e0003,7/11/1957,Gopalakrishnan,Prenel,F,1/8/1986
107880,e0002,11/4/1958,Ronnie,Gecsel,M,1/8/1986
39201,e0004,9/30/1958,Katsuo,Restivo,M,1/8/1986
259501,e0003,4/27/1955,Udi,Zultner,M,1/8/1986
266362,e0003,5/14/1962,Nathalie,Skogmar,M,1/8/1986
64522,s0001,5/28/1958,Gao,Goodrum,F,1/8/1986
404625,s0001,5/4/1956,Ingmar,Brandsma,F,1/8/1986
212653,e0003,11/5/1953,Geoffrey,Nyrup,M,1/8/1986
497077,e0001,9/19/1957,Annemarie,Lunt,F,1/8/1986
481232,e0002,1/29/1959,Stepehn,Fontet,M,1/8/1986
19201,s0001,3/31/1954,Arto,Sommen,M,1/8/1986
426347,s0001,10/23/1964,Kendra,Sabnani,F,1/8/1986
489010,e0004,5/22/1955,Youngkon,Skrikant,F,1/8/1986
443218,e0002,11/22/1954,Xiahua,Noriega,M,1/8/1986
456242,e0003,5/24/1956,Chiranjit,Dratva,M,1/8/1986
278916,s0001,6/10/1958,Mizuhito,Kossowski,F,1/8/1986
280818,e0002,1/12/1964,Kasturi,Mersereau,M,1/8/1986
242920,e0003,5/31/1953,Tuval,Anandan,F,1/8/1986
58303,s0002,9/29/1962,Pantung,Emden,M,1/8/1986
280183,s0002,1/12/1962,Fen,Thorelli,M,1/8/1986
39321,e0003,6/20/1952,Arie,Wilfing,M,1/8/1986
59342,s0002,6/27/1955,Babette,Colorni,F,1/8/1986
93958,s0001,10/17/1954,Morrie,Cyre,M,1/8/1986
72898,s0002,10/13/1955,Thanasis,Gurbaxani,F,1/8/1986
15034,e0003,3/30/1956,Pranas,Hoogerwoord,F,1/8/1986
222433,e0003,8/16/1954,Munehiro,Serna,M,1/8/1986
463944,s0002,8/4/1964,Sven,Fontet,F,1/9/1986
290148,s0001,2/24/1952,Gunilla,Brendel,M,1/9/1986
464988,s0001,1/23/1960,Xiping,Iisaku,F,1/9/1986
479663,e0002,8/5/1955,Bader,Jeong,F,1/9/1986
212112,s0001,11/28/1954,Radhakrishnan,Fraisse,M,1/9/1986
57835,e0003,6/18/1958,Dipayan,Setlzner,F,1/9/1986
205969,s0001,2/11/1958,Basant,Gurbaxani,F,1/9/1986
242071,s0001,3/30/1953,Youpyo,Denti,M,1/9/1986
215172,e0003,6/4/1952,Sukumar,Vigier,M,1/9/1986
280767,e0003,6/29/1964,Uma,Syrotiuk,M,1/9/1986
78884,e0001,8/19/1963,Chinhyun,Vickson,M,1/9/1986
405372,s0001,1/24/1965,Masami,Merro,M,1/9/1986
24735,s0001,11/21/1962,Mori,Chiodo,F,1/9/1986
13841,e0004,12/10/1952,Christophe,Spinelli,M,1/9/1986
59063,e0002,8/11/1962,Teunis,Delgrange,M,1/9/1986
242836,e0003,8/3/1964,Geoff,Ranon,M,1/9/1986
412281,e0002,7/17/1957,Huican,Taubenfeld,M,1/9/1986
474904,e0003,6/2/1959,Shih,Bernatsky,M,1/9/1986
72181,e0003,8/9/1961,Abdelwaheb,Perri,M,1/9/1986
83498,e0003,6/4/1961,Chenyi,Ramalingam,F,1/9/1986
438645,e0004,4/27/1957,Kristinn,Barbanera,M,1/9/1986
95656,e0003,10/6/1959,Hsiangchu,Kavraki,F,1/9/1986
448210,e0003,8/25/1952,Marc,Hoppenstand,F,1/9/1986
221774,e0002,3/9/1961,Alper,Improta,F,1/9/1986
106721,e0002,9/16/1952,Shigehiro,Furedi,F,1/9/1986
455424,e0003,12/22/1958,Valdiodio,Gammage,F,1/9/1986
46161,s0001,3/10/1957,Sumant,Hutter,M,1/9/1986
